schema_version,entity_label_id,source_item_id,narrative_id,label_text,normalized_text,language_or_dialect,label_type,supplied_by,source_context,entity_concept_id,normalization_status,review_status
2.0.0,77,77,75,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Mitta Mitta, Victoria 2023. Source-stated location: Mitta Mitta, Victoria. Event field: Yowie Sighting. Body excerpt retained for review: Jarrad: I had a visual sighting… about 30 kilometres in the same Alpine National Park area..",1,preserved_source_label,pending
2.0.0,78,78,76,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Braidwood, New South Wales 1870. Source-stated location: Braidwood, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: Source: The Naturalist - Braidwood Dispatch, 1870's",1,preserved_source_label,pending
2.0.0,79,79,77,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Charlton, New South Wales 1923. Source-stated location: Charlton, New South Wales (West of Oberon).. Event field: Yowie Sighting. Body excerpt retained for review: Source: No details, clipping from an unknown Newspaper",1,preserved_source_label,pending
2.0.0,80,80,78,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Dungay Creek, New South Wales 1962. Source-stated location: Dungay Creek, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: My brothers and sister saw it as well. There were 3 or 4 of us on the first time. We were picking oranges and filling our gumboots with them, then putting them in a billycart. We were heading back with a couple of dogs. We were walking past patches of trees and limestone rocks as we walked, when suddenly there was a roar. The dog came racing out yelping wit...",1,preserved_source_label,pending
2.0.0,81,81,79,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Woy Woy, New South Wales 1968. Source-stated location: Woy Woy. Event field: Yowie Sighting. Body excerpt retained for review: We were kids at the time, 16 – 17 years old. Myself and a friend were climbing Blackwall Mountain to head over to Ettalong. We often met girls up there and called it our ‘happy hunting ground’.",1,preserved_source_label,pending
2.0.0,82,82,80,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Middle Brother Mountain, New South Wales 1973. Source-stated location: Middle Brother Mountain, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: We were on a School Excursion with about 25 people at the time, and we had wondered away from the group down towards the creek beds looking for stones and what not. We heard noises in the bushes coming from our left, and it was moving parallel with us. At the time we thought it was one of the older kids trying to scare at us because we wondered off, so we s...",1,preserved_source_label,pending
2.0.0,83,83,81,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Katoomba, New South Wales 1975. Source-stated location: Katoomba, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: Myself and two mates used to ride the tracks of the Blue Mountains catchment area. We had ridden these tracks many times and had never seen anything unusual.",1,preserved_source_label,pending
2.0.0,84,84,82,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Bateman's Bay, New South Wales 1977. Source-stated location: Batemans Bay, New South Wales. Event field: Footprint Find. Body excerpt retained for review: Date of report : Wednesday the 7 th of September, 1977.",1,preserved_source_label,pending
2.0.0,85,85,83,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Talingbo, New South Wales 1977. Source-stated location: Talingbo, New South Wales. Body excerpt retained for review: Last Wednesday afternoon at about 5.45pm, 40 yards from Power Road, Talingbo, Mr. Johnny Crocker claims to have sighted a Yowie.",1,preserved_source_label,pending
2.0.0,86,86,84,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Mogo, New South Wales 1978. Source-stated location: Mogo, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: I was probably around 8 or 9 years old and went to the Mogo School. Around the School was all State Forest. We all used to go up into the forest and sit there on chairs, have small fires etc. It was quite a community because we all went to School together.",1,preserved_source_label,pending
2.0.0,87,87,85,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Bateman's Bay, New South Wales 1979. Source-stated location: Batemans Bay, New South Wales. Event field: Footprint Find. Terrain field: Remote beach at Batemans Bay. Body excerpt retained for review: Reported: Two Canberra couples reported seeing huge man like tracks across the sand leading into the bushes.",1,preserved_source_label,pending
2.0.0,88,88,86,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Wentworth Falls, New South Wales 1979. Source-stated location: Wentworth Falls, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: Source: Daily Mirror. 1979 - Tony Maguire.",1,preserved_source_label,pending
2.0.0,89,89,87,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Coffs Harbour, New South Wales 1980. Source-stated location: Coffs Harbour, New South Wales. Event field: Sighting in Banana Plantation. Terrain field: Steep Banana Plantation terrain backing on to forest & bushland. Body excerpt retained for review: The man, a middle-aged Itinerant worker, claims to have spotted the elusive Yowie on a Baombee banana plantation. Wishing to remain anonymous for fear of ridicule, his articulate description and obvious fear lend some weight to his claim.",1,preserved_source_label,pending
2.0.0,90,90,88,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Wee Jasper & Uki, New South Wales 1980. Source-stated location: Wee Jasper & Uki, New South Wales. Body excerpt retained for review: The 1st was Audible and the 2nd Both Audible and visual.",1,preserved_source_label,pending
2.0.0,91,91,89,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Ophir, New South Wales 1982. Source-stated location: Ophir, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: I had an odd experience up at the camp ground at Ophir (East of Orange), in 1982/83.",1,preserved_source_label,pending
2.0.0,92,92,90,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Evans Head, New South Wales 1983. Source-stated location: Evans Head, New South Wales. Event field: Yowie Encounter. Body excerpt retained for review: I was working for a recycling company at the time and was picking up a load of scrap from a local scavengers place, out the road, 4kms West of Evans Head.",1,preserved_source_label,pending
2.0.0,93,93,91,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Brooklyn, New South Wales 1984. Source-stated location: Brooklyn, New South Wales. Event field: Group Yowie Encounter. Body excerpt retained for review: I would of been between 10-11 years of age when I saw the Apeman. Though I remember it like yesterday.",1,preserved_source_label,pending
2.0.0,94,94,92,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Sunny Corner, New South Wales 1985. Source-stated location: Sunny Corner, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: My brother and myself were hunting for pigs near a pine forest at Sunny Corner. We had been out for about 45 minutes and were following a game trail, and came out to an open area where the trees and scrub was about chest height.",1,preserved_source_label,pending
2.0.0,95,95,93,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Border Ranges and Blue Knob, New South Wales 1987 & 2015. Source-stated location: Border Ranges, Blue Knob New South Wales. Event field: Yowie Sightings. Body excerpt retained for review: Transcript from Recorded Interview: 28/4/24 by Paul Cropper",1,preserved_source_label,pending
2.0.0,96,96,94,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Mt. Kembla, New South Wales 1988. Source-stated location: Mt Kembla, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: After posting a notice on your message board, it was suggested to us to e-mail to you our report on our sighting.(My girlfriend is typing this for me).",1,preserved_source_label,pending
2.0.0,97,97,95,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Bateman's Bay, New South Wales 1990. Source-stated location: Bateman’s Bay, New South Wales. Event field: Footprint Find. Body excerpt retained for review: Source: Tony Healy Interview with J&T Rogers Via AYR",1,preserved_source_label,pending
2.0.0,98,98,96,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Fingal Head, New South Wales 1990. Source-stated location: Fingal Head, New South Wales. Event field: Yowie Sighting. Terrain field: Bushland: Mangroves and wetlands. Body excerpt retained for review: Comment: The Witness has an Aboriginal Heritage and has many significant stories pertaining to the Yowie",1,preserved_source_label,pending
2.0.0,99,99,97,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Tallong, New South Wales 1990. Source-stated location: Tallong, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: I went with a group of people on a hike with a friend from Uni, which they warned me was a difficult hike. It was a difficult hike to get down to where we went. We got down there, set up and camp had dinner and went to bed.",1,preserved_source_label,pending
2.0.0,100,100,98,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Callala Bay, New South Wales 1992. Source-stated location: Callala Bay, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: You don't try and think about it too much because there's no real answer to what you see.",1,preserved_source_label,pending
2.0.0,101,101,99,Yowie,yowie,,exact_name,source_or_legacy_coding,"Public AYR report page for Leeville, New South Wales 1993. Source-stated location: Leeville, New South Wales. Event field: Yowie Sighting. Body excerpt retained for review: A Leeville couple whose property was ‘visited’ by an unidentified animal on Tuesday night has supplied a photo of footprints apparently made by the creature. Mr Danny Blunt said the photograph was taken at a dry creek bed near his home.",1,preserved_source_label,pending
